F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
3,2000-06-08,2019-03-01 00:00:00,dates_for_filing,08JUN00,F,18.72689938398357,F3
4,1998-11-08,2019-03-01 00:00:00,dates_for_filing,08NOV98,F,20.309377138945926,F4
1,1997-08-01,2019-03-01 00:00:00,final_action,01AUG97,F,21.579739904175224,F1
2A,2016-12-15,2019-03-01 00:00:00,final_action,15DEC16,F,2.206707734428474,F2A
2B,1997-09-22,2019-03-01 00:00:00,final_action,22SEP97,F,21.437371663244353,F2B
3,1996-01-15,2019-03-01 00:00:00,final_action,15JAN96,F,23.123887748117728,F3
4,1998-02-08,2019-03-01 00:00:00,final_action,08FEB98,F,21.05681040383299,F4
1,1999-09-22,2019-02-01 00:00:00,dates_for_filing,22SEP99,F,19.362080766598222,F1
2A,2017-12-01,2019-02-01 00:00:00,dates_for_filing,01DEC17,F,1.1690622861054072,F2A
2B,1997-10-08,2019-02-01 00:00:00,dates_for_filing,08OCT97,F,21.31690622861054,F2B
3,2000-06-08,2019-02-01 00:00:00,dates_for_filing,08JUN00,F,18.650239561943874,F3
4,1998-11-01,2019-02-01 00:00:00,dates_for_filing,01NOV98,F,20.251882272416154,F4
1,1997-08-01,2019-02-01 00:00:00,final_action,01AUG97,F,21.503080082135522,F1
2A,2016-11-15,2019-02-01 00:00:00,final_action,15NOV16,F,2.212183436002738,F2A
2B,1997-07-22,2019-02-01 00:00:00,final_action,22JUL97,F,21.530458590006845,F2B
3,1995-12-22,2019-02-01 00:00:00,final_action,22DEC95,F,23.1129363449692,F3
4,1998-02-08,2019-02-01 00:00:00,final_action,08FEB98,F,20.980150581793293,F4
1,1999-08-22,2019-01-01 00:00:00,dates_for_filing,22AUG99,F,19.362080766598222,F1
2A,2017-12-01,2019-01-01 00:00:00,dates_for_filing,01DEC17,F,1.0841889117043122,F2A
2B,1997-09-08,2019-01-01 00:00:00,dates_for_filing,08SEP97,F,21.31416837782341,F2B
3,2000-05-01,2019-01-01 00:00:00,dates_for_filing,01MAY00,F,18.6694045174538,F3
4,1998-10-08,2019-01-01 00:00:00,dates_for_filing,08OCT98,F,20.23271731690623,F4
1,1997-08-01,2019-01-01 00:00:00,final_action,01AUG97,F,21.418206707734427,F1
2A,2016-10-15,2019-01-01 00:00:00,final_action,15OCT16,F,2.212183436002738,F2A
2B,1997-06-08,2019-01-01 00:00:00,final_action,08JUN97,F,21.56605065023956,F2B
3,1995-12-22,2019-01-01 00:00:00,final_action,22DEC95,F,23.028062970568104,F3
4,1998-02-08,2019-01-01 00:00:00,final_action,08FEB98,F,20.895277207392198,F4
1,1999-04-22,2018-12-01 00:00:00,dates_for_filing,22APR99,F,19.61122518822724,F1
2A,2017-12-01,2018-12-01 00:00:00,dates_for_filing,01DEC17,F,0.999315537303217,F2A
2B,1997-08-01,2018-12-01 00:00:00,dates_for_filing,01AUG97,F,21.333333333333332,F2B
3,1999-10-08,2018-12-01 00:00:00,dates_for_filing,08OCT99,F,19.148528405201915,F3
4,1998-09-15,2018-12-01 00:00:00,dates_for_filing,15SEP98,F,20.210814510609172,F4
1,1997-08-01,2018-12-01 00:00:00,final_action,01AUG97,F,21.333333333333332,F1
2A,2016-09-22,2018-12-01 00:00:00,final_action,22SEP16,F,2.190280629705681,F2A
2B,1997-06-08,2018-12-01 00:00:00,final_action,08JUN97,F,21.481177275838466,F2B
3,1995-12-22,2018-12-01 00:00:00,final_action,22DEC95,F,22.94318959616701,F3
4,1998-02-08,2018-12-01 00:00:00,final_action,08FEB98,F,20.810403832991103,F4
1,1998-10-08,2018-11-01 00:00:00,dates_for_filing,08OCT98,F,20.06570841889117,F1
2A,2017-12-01,2018-11-01 00:00:00,dates_for_filing,01DEC17,F,0.917180013689254,F2A
2B,1997-06-22,2018-11-01 00:00:00,dates_for_filing,22JUN97,F,21.360711841204655,F2B
3,1998-12-22,2018-11-01 00:00:00,dates_for_filing,22DEC98,F,19.860369609856264,F3
4,1998-06-22,2018-11-01 00:00:00,dates_for_filing,22JUN98,F,20.361396303901437,F4
1,1997-08-01,2018-11-01 00:00:00,final_action,01AUG97,F,21.251197809719372,F1
2A,2016-09-01,2018-11-01 00:00:00,final_action,01SEP16,F,2.1656399726214923,F2A
2B,1997-06-08,2018-11-01 00:00:00,final_action,08JUN97,F,21.399041752224505,F2B
3,1995-12-22,2018-11-01 00:00:00,final_action,22DEC95,F,22.861054072553046,F3
4,1998-02-08,2018-11-01 00:00:00,final_action,08FEB98,F,20.72826830937714,F4
1,1998-10-08,2018-10-01 00:00:00,dates_for_filing,08OCT98,F,19.980835044490075,F1
2A,2017-12-01,2018-10-01 00:00:00,dates_for_filing,01DEC17,F,0.8323066392881588,F2A
2B,1997-06-22,2018-10-01 00:00:00,dates_for_filing,22JUN97,F,21.27583846680356,F2B
3,1998-12-22,2018-10-01 00:00:00,dates_for_filing,22DEC98,F,19.77549623545517,F3
4,1998-06-22,2018-10-01 00:00:00,dates_for_filing,22JUN98,F,20.27652292950034,F4
1,1997-08-01,2018-10-01 00:00:00,final_action,01AUG97,F,21.166324435318277,F1
2A,2016-08-01,2018-10-01 00:00:00,final_action,01AUG16,F,2.1656399726214923,F2A
2B,1997-05-15,2018-10-01 00:00:00,final_action,15MAY97,F,21.37987679671458,F2B
3,1995-12-22,2018-10-01 00:00:00,final_action,22DEC95,F,22.77618069815195,F3
4,1998-01-22,2018-10-01 00:00:00,final_action,22JAN98,F,20.689938398357288,F4
1,1998-09-01,2018-09-01 00:00:00,dates_for_filing,01SEP98,F,20.0,F1
2A,2017-12-01,2018-09-01 00:00:00,dates_for_filing,01DEC17,F,0.7501711156741958,F2A
2B,1997-06-08,2018-09-01 00:00:00,dates_for_filing,08JUN97,F,21.232032854209447,F2B
3,1998-10-08,2018-09-01 00:00:00,dates_for_filing,08OCT98,F,19.89869952087611,F3
4,1998-06-01,2018-09-01 00:00:00,dates_for_filing,01JUN98,F,20.251882272416154,F4
1,1997-08-01,2018-09-01 00:00:00,final_action,01AUG97,F,21.084188911704313,F1
2A,2016-07-01,2018-09-01 00:00:00,final_action,01JUL16,F,2.1683778234086244,F2A
2B,1997-04-22,2018-09-01 00:00:00,final_action,22APR97,F,21.360711841204655,F2B
3,1995-12-22,2018-09-01 00:00:00,final_action,22DEC95,F,22.694045174537987,F3
4,1998-01-15,2018-09-01 00:00:00,final_action,15JAN98,F,20.62696783025325,F4
1,1998-09-01,2018-08-01 00:00:00,dates_for_filing,01SEP98,F,19.915126625598905,F1
2A,2017-12-01,2018-08-01 00:00:00,dates_for_filing,01DEC17,F,0.6652977412731006,F2A
2B,1997-06-08,2018-08-01 00:00:00,dates_for_filing,08JUN97,F,21.14715947980835,F2B
3,1998-10-08,2018-08-01 00:00:00,dates_for_filing,08OCT98,F,19.813826146475016,F3
4,1998-06-01,2018-08-01 00:00:00,dates_for_filing,01JUN98,F,20.16700889801506,F4
1,1997-08-01,2018-08-01 00:00:00,final_action,01AUG97,F,20.999315537303218,F1
2A,2016-07-01,2018-08-01 00:00:00,final_action,01JUL16,F,2.083504449007529,F2A
2B,1997-04-01,2018-08-01 00:00:00,final_action,01APR97,F,21.333333333333332,F2B
3,1995-12-01,2018-08-01 00:00:00,final_action,01DEC95,F,22.666666666666668,F3
4,1998-01-15,2018-08-01 00:00:00,final_action,15JAN98,F,20.542094455852155,F4
1,1998-09-01,2018-07-01 00:00:00,dates_for_filing,01SEP98,F,19.83025325119781,F1
2A,2017-12-01,2018-07-01 00:00:00,dates_for_filing,01DEC17,F,0.5804243668720055,F2A
2B,1997-06-08,2018-07-01 00:00:00,dates_for_filing,08JUN97,F,21.062286105407257,F2B
3,1998-10-08,2018-07-01 00:00:00,dates_for_filing,08OCT98,F,19.72895277207392,F3
4,1998-06-01,2018-07-01 00:00:00,dates_for_filing,01JUN98,F,20.082135523613964,F4
1,1997-08-01,2018-07-01 00:00:00,final_action,01AUG97,F,20.914442162902123,F1
2A,2016-06-08,2018-07-01 00:00:00,final_action,08JUN16,F,2.0616016427104724,F2A
2B,1997-03-08,2018-07-01 00:00:00,final_action,08MAR97,F,21.31416837782341,F2B
3,1995-12-01,2018-07-01 00:00:00,final_action,01DEC95,F,22.581793292265573,F3
4,1998-01-15,2018-07-01 00:00:00,final_action,15JAN98,F,20.45722108145106,F4
1,1998-07-15,2018-06-01 00:00:00,dates_for_filing,15JUL98,F,19.87953456536619,F1
2A,2017-09-22,2018-06-01 00:00:00,dates_for_filing,22SEP17,F,0.6899383983572895,F2A
2B,1997-05-22,2018-06-01 00:00:00,dates_for_filing,22MAY97,F,21.026694045174537,F2B
3,1998-09-22,2018-06-01 00:00:00,dates_for_filing,22SEP98,F,19.690622861054074,F3
4,1998-05-08,2018-06-01 00:00:00,dates_for_filing,08MAY98,F,20.06570841889117,F4
1,1997-06-01,2018-06-01 00:00:00,final_action,01JUN97,F,20.999315537303218,F1
2A,2016-05-08,2018-06-01 00:00:00,final_action,08MAY16,F,2.0643394934976045,F2A
2B,1997-02-15,2018-06-01 00:00:00,final_action,15FEB97,F,21.28952772073922,F2B
3,1995-10-01,2018-06-01 00:00:00,final_action,01OCT95,F,22.666666666666668,F3
4,1998-01-08,2018-06-01 00:00:00,final_action,08JAN98,F,20.39425051334702,F4
1,1998-07-15,2018-05-01 00:00:00,dates_for_filing,15JUL98,F,19.794661190965094,F1
2A,2017-09-22,2018-05-01 00:00:00,dates_for_filing,22SEP17,F,0.6050650239561944,F2A
2B,1997-05-22,2018-05-01 00:00:00,dates_for_filing,22MAY97,F,20.941820670773442,F2B
3,1998-09-22,2018-05-01 00:00:00,dates_for_filing,22SEP98,F,19.60574948665298,F3
4,1998-05-08,2018-05-01 00:00:00,dates_for_filing,08MAY98,F,19.980835044490075,F4
1,1996-11-15,2018-05-01 00:00:00,final_action,15NOV96,F,21.456536618754278,F1
2A,2016-04-22,2018-05-01 00:00:00,final_action,22APR16,F,2.023271731690623,F2A
2B,1996-12-01,2018-05-01 00:00:00,final_action,01DEC96,F,21.412731006160165,F2B
3,1995-09-01,2018-05-01 00:00:00,final_action,01SEP95,F,22.663928815879533,F3
4,1998-01-08,2018-05-01 00:00:00,final_action,08JAN98,F,20.309377138945926,F4
1,1998-01-15,2018-04-01 00:00:00,dates_for_filing,15JAN98,F,20.20807665982204,F1
2A,2017-09-22,2018-04-01 00:00:00,dates_for_filing,22SEP17,F,0.5229295003422314,F2A
2B,1997-01-01,2018-04-01 00:00:00,dates_for_filing,01JAN97,F,21.245722108145106,F2B
3,1997-12-15,2018-04-01 00:00:00,dates_for_filing,15DEC97,F,20.292950034223136,F3
4,1998-02-08,2018-04-01 00:00:00,dates_for_filing,08FEB98,F,20.142368240930868,F4
1,1996-09-08,2018-04-01 00:00:00,final_action,08SEP96,F,21.560574948665298,F1
2A,2016-04-01,2018-04-01 00:00:00,final_action,01APR16,F,1.998631074606434,F2A
2B,1996-11-01,2018-04-01 00:00:00,final_action,01NOV96,F,21.412731006160165,F2B
3,1995-07-08,2018-04-01 00:00:00,final_action,08JUL95,F,22.732375085557837,F3
4,1997-12-08,2018-04-01 00:00:00,final_action,08DEC97,F,20.31211498973306,F4
1,1997-09-08,2018-03-01 00:00:00,dates_for_filing,08SEP97,F,20.476386036960985,F1
2A,2017-05-01,2018-03-01 00:00:00,dates_for_filing,01MAY17,F,0.8323066392881588,F2A
2B,1997-01-01,2018-03-01 00:00:00,dates_for_filing,01JAN97,F,21.16084873374401,F2B
3,1997-04-01,2018-03-01 00:00:00,dates_for_filing,01APR97,F,20.914442162902123,F3
4,1998-02-08,2018-03-01 00:00:00,dates_for_filing,08FEB98,F,20.057494866529773,F4
1,1996-07-22,2018-03-01 00:00:00,final_action,22JUL96,F,21.607118412046542,F1
2A,2016-03-01,2018-03-01 00:00:00,final_action,01MAR16,F,1.998631074606434,F2A
2B,1996-10-15,2018-03-01 00:00:00,final_action,15OCT96,F,21.374401095140314,F2B
3,1995-06-22,2018-03-01 00:00:00,final_action,22JUN95,F,22.691307323750856,F3
4,1997-11-15,2018-03-01 00:00:00,final_action,15NOV97,F,20.290212183436,F4
1,1996-11-01,2018-02-01 00:00:00,dates_for_filing,01NOV96,F,21.251197809719372,F1
2A,2016-11-01,2018-02-01 00:00:00,dates_for_filing,01NOV16,F,1.2511978097193703,F2A
2B,1997-01-01,2018-02-01 00:00:00,dates_for_filing,01JAN97,F,21.084188911704313,F2B
3,1995-10-01,2018-02-01 00:00:00,dates_for_filing,01OCT95,F,22.338124572210816,F3
4,1998-02-08,2018-02-01 00:00:00,dates_for_filing,08FEB98,F,19.980835044490075,F4
1,1996-07-01,2018-02-01 00:00:00,final_action,01JUL96,F,21.587953456536617,F1
2A,2016-02-01,2018-02-01 00:00:00,final_action,01FEB16,F,2.001368925393566,F2A
2B,1996-09-08,2018-02-01 00:00:00,final_action,08SEP96,F,21.399041752224505,F2B
3,1995-06-22,2018-02-01 00:00:00,final_action,22JUN95,F,22.614647501711158,F3
4,1997-11-08,2018-02-01 00:00:00,final_action,08NOV97,F,20.23271731690623,F4
1,1996-11-01,2018-01-01 00:00:00,dates_for_filing,01NOV96,F,21.166324435318277,F1
2A,2016-11-01,2018-01-01 00:00:00,dates_for_filing,01NOV16,F,1.1663244353182751,F2A
2B,1997-01-01,2018-01-01 00:00:00,dates_for_filing,01JAN97,F,20.999315537303218,F2B
3,1995-10-01,2018-01-01 00:00:00,dates_for_filing,01OCT95,F,22.253251197809718,F3
4,1998-02-08,2018-01-01 00:00:00,dates_for_filing,08FEB98,F,19.89596167008898,F4
1,1996-05-01,2018-01-01 00:00:00,final_action,01MAY96,F,21.67008898015058,F1
2A,2016-01-01,2018-01-01 00:00:00,final_action,01JAN16,F,2.001368925393566,F2A
2B,1996-08-15,2018-01-01 00:00:00,final_action,15AUG96,F,21.37987679671458,F2B
3,1995-06-15,2018-01-01 00:00:00,final_action,15JUN95,F,22.548939082819988,F3
4,1997-11-01,2018-01-01 00:00:00,final_action,01NOV97,F,20.16700889801506,F4
1,1996-11-01,2017-12-01 00:00:00,dates_for_filing,01NOV96,F,21.08145106091718,F1
2A,2016-11-01,2017-12-01 00:00:00,dates_for_filing,01NOV16,F,1.08145106091718,F2A
2B,1997-01-01,2017-12-01 00:00:00,dates_for_filing,01JAN97,F,20.914442162902123,F2B
3,1995-10-01,2017-12-01 00:00:00,dates_for_filing,01OCT95,F,22.168377823408623,F3
4,1998-02-08,2017-12-01 00:00:00,dates_for_filing,08FEB98,F,19.811088295687885,F4
1,1996-04-01,2017-12-01 00:00:00,final_action,01APR96,F,21.66735112936345,F1
2A,2015-11-15,2017-12-01 00:00:00,final_action,15NOV15,F,2.0451745379876796,F2A
2B,1996-07-22,2017-12-01 00:00:00,final_action,22JUL96,F,21.360711841204655,F2B
3,1995-05-22,2017-12-01 00:00:00,final_action,22MAY95,F,22.529774127310063,F3
4,1997-10-08,2017-12-01 00:00:00,final_action,08OCT97,F,20.147843942505133,F4
1,1996-11-01,2017-11-01 00:00:00,dates_for_filing,01NOV96,F,20.999315537303218,F1
2A,2016-11-01,2017-11-01 00:00:00,dates_for_filing,01NOV16,F,0.999315537303217,F2A
2B,1997-01-01,2017-11-01 00:00:00,dates_for_filing,01JAN97,F,20.83230663928816,F2B
3,1995-10-01,2017-11-01 00:00:00,dates_for_filing,01OCT95,F,22.086242299794662,F3
4,1998-02-08,2017-11-01 00:00:00,dates_for_filing,08FEB98,F,19.72895277207392,F4
1,1996-04-01,2017-11-01 00:00:00,final_action,01APR96,F,21.585215605749486,F1
2A,2015-11-01,2017-11-01 00:00:00,final_action,01NOV15,F,2.001368925393566,F2A
2B,1996-07-22,2017-11-01 00:00:00,final_action,22JUL96,F,21.27857631759069,F2B
3,1995-05-08,2017-11-01 00:00:00,final_action,08MAY95,F,22.48596851471595,F3
4,1997-10-08,2017-11-01 00:00:00,final_action,08OCT97,F,20.06570841889117,F4
1,1996-11-01,2017-10-01 00:00:00,dates_for_filing,01NOV96,F,20.914442162902123,F1
2A,2016-11-01,2017-10-01 00:00:00,dates_for_filing,01NOV16,F,0.9144421629021219,F2A
2B,1997-01-01,2017-10-01 00:00:00,dates_for_filing,01JAN97,F,20.747433264887064,F2B
3,1995-10-01,2017-10-01 00:00:00,dates_for_filing,01OCT95,F,22.001368925393567,F3
4,1998-02-08,2017-10-01 00:00:00,dates_for_filing,08FEB98,F,19.644079397672826,F4
1,1996-03-01,2017-10-01 00:00:00,final_action,01MAR96,F,21.585215605749486,F1
2A,2015-10-15,2017-10-01 00:00:00,final_action,15OCT15,F,1.9630390143737166,F2A
2B,1996-07-15,2017-10-01 00:00:00,final_action,15JUL96,F,21.21286789869952,F2B
3,1995-04-22,2017-10-01 00:00:00,final_action,22APR95,F,22.444900752908968,F3
4,1997-10-01,2017-10-01 00:00:00,final_action,01OCT97,F,20.0,F4
1,1996-04-01,2017-09-01 00:00:00,dates_for_filing,01APR96,F,21.418206707734427,F1
2A,2016-04-08,2017-09-01 00:00:00,dates_for_filing,08APR16,F,1.3990417522245038,F2A
2B,1996-08-08,2017-09-01 00:00:00,dates_for_filing,08AUG96,F,21.065023956194388,F2B
3,1995-05-01,2017-09-01 00:00:00,dates_for_filing,01MAY95,F,22.338124572210816,F3
4,1998-01-08,2017-09-01 00:00:00,dates_for_filing,08JAN98,F,19.64681724845996,F4
1,1996-02-01,2017-09-01 00:00:00,final_action,01FEB96,F,21.582477754962355,F1
2A,2015-09-22,2017-09-01 00:00:00,final_action,22SEP15,F,1.943874058863792,F2A
2B,1996-07-01,2017-09-01 00:00:00,final_action,01JUL96,F,21.169062286105408,F2B
3,1995-04-08,2017-09-01 00:00:00,final_action,08APR95,F,22.401095140314855,F3
4,1997-09-15,2017-09-01 00:00:00,final_action,15SEP97,F,19.96167008898015,F4
1,1996-04-01,2017-08-01 00:00:00,dates_for_filing,01APR96,F,21.333333333333332,F1
2A,2016-04-08,2017-08-01 00:00:00,dates_for_filing,08APR16,F,1.3141683778234086,F2A
2B,1996-08-08,2017-08-01 00:00:00,dates_for_filing,08AUG96,F,20.980150581793293,F2B
3,1995-05-01,2017-08-01 00:00:00,dates_for_filing,01MAY95,F,22.253251197809718,F3
4,1998-01-08,2017-08-01 00:00:00,dates_for_filing,08JAN98,F,19.561943874058862,F4
1,1996-02-01,2017-08-01 00:00:00,final_action,01FEB96,F,21.49760438056126,F1
2A,2015-09-01,2017-08-01 00:00:00,final_action,01SEP15,F,1.9164955509924708,F2A
2B,1996-07-01,2017-08-01 00:00:00,final_action,01JUL96,F,21.084188911704313,F2B
3,1995-04-08,2017-08-01 00:00:00,final_action,08APR95,F,22.316221765913756,F3
4,1997-09-15,2017-08-01 00:00:00,final_action,15SEP97,F,19.876796714579054,F4
1,1996-04-01,2017-07-01 00:00:00,dates_for_filing,01APR96,F,21.248459958932237,F1
2A,2016-04-08,2017-07-01 00:00:00,dates_for_filing,08APR16,F,1.2292950034223136,F2A
2B,1996-08-08,2017-07-01 00:00:00,dates_for_filing,08AUG96,F,20.895277207392198,F2B
3,1995-05-01,2017-07-01 00:00:00,dates_for_filing,01MAY95,F,22.168377823408623,F3
4,1998-01-08,2017-07-01 00:00:00,dates_for_filing,08JAN98,F,19.477070499657767,F4
1,1996-01-15,2017-07-01 00:00:00,final_action,15JAN96,F,21.45927446954141,F1
2A,2015-08-22,2017-07-01 00:00:00,final_action,22AUG15,F,1.8590006844626967,F2A
2B,1996-06-01,2017-07-01 00:00:00,final_action,01JUN96,F,21.08145106091718,F2B
3,1995-03-22,2017-07-01 00:00:00,final_action,22MAR95,F,22.27789185489391,F3
4,1997-08-01,2017-07-01 00:00:00,final_action,01AUG97,F,19.915126625598905,F4
1,1996-04-01,2017-06-01 00:00:00,dates_for_filing,01APR96,F,21.166324435318277,F1
2A,2016-04-08,2017-06-01 00:00:00,dates_for_filing,08APR16,F,1.1471594798083504,F2A
2B,1996-08-08,2017-06-01 00:00:00,dates_for_filing,08AUG96,F,20.813141683778234,F2B
3,1995-05-01,2017-06-01 00:00:00,dates_for_filing,01MAY95,F,22.086242299794662,F3
4,1998-01-08,2017-06-01 00:00:00,dates_for_filing,08JAN98,F,19.394934976043807,F4
1,1995-09-01,2017-06-01 00:00:00,final_action,01SEP95,F,21.749486652977414,F1
2A,2015-07-22,2017-06-01 00:00:00,final_action,22JUL15,F,1.8617385352498288,F2A
2B,1996-04-08,2017-06-01 00:00:00,final_action,08APR96,F,21.14715947980835,F2B
3,1995-02-22,2017-06-01 00:00:00,final_action,22FEB95,F,22.272416153319643,F3
4,1997-07-15,2017-06-01 00:00:00,final_action,15JUL97,F,19.87953456536619,F4
1,1996-04-01,2017-05-01 00:00:00,dates_for_filing,01APR96,F,21.08145106091718,F1
2A,2016-04-08,2017-05-01 00:00:00,dates_for_filing,08APR16,F,1.0622861054072552,F2A
2B,1996-08-08,2017-05-01 00:00:00,dates_for_filing,08AUG96,F,20.72826830937714,F2B
3,1995-05-01,2017-05-01 00:00:00,dates_for_filing,01MAY95,F,22.001368925393567,F3
4,1998-01-08,2017-05-01 00:00:00,dates_for_filing,08JAN98,F,19.310061601642712,F4
1,1995-06-15,2017-05-01 00:00:00,final_action,15JUN95,F,21.87816563997262,F1
2A,2015-06-22,2017-05-01 00:00:00,final_action,22JUN15,F,1.8590006844626967,F2A
2B,1996-02-01,2017-05-01 00:00:00,final_action,01FEB96,F,21.245722108145106,F2B
3,1995-01-22,2017-05-01 00:00:00,final_action,22JAN95,F,22.272416153319643,F3
4,1997-07-01,2017-05-01 00:00:00,final_action,01JUL97,F,19.83299110198494,F4
1,1995-06-01,2017-04-01 00:00:00,dates_for_filing,01JUN95,F,21.83436002737851,F1
2A,2015-11-22,2017-04-01 00:00:00,dates_for_filing,22NOV15,F,1.3579739904175223,F2A
2B,1996-06-01,2017-04-01 00:00:00,dates_for_filing,01JUN96,F,20.83230663928816,F2B
3,1995-05-01,2017-04-01 00:00:00,dates_for_filing,01MAY95,F,21.919233401779604,F3
4,1997-12-01,2017-04-01 00:00:00,dates_for_filing,01DEC97,F,19.33196440793977,F4
1,1995-05-22,2017-04-01 00:00:00,final_action,22MAY95,F,21.861738535249827,F1
2A,2015-05-22,2017-04-01 00:00:00,final_action,22MAY15,F,1.8617385352498288,F2A
2B,1995-12-22,2017-04-01 00:00:00,final_action,22DEC95,F,21.27583846680356,F2B
3,1995-01-08,2017-04-01 00:00:00,final_action,08JAN95,F,22.22861054072553,F3
4,1997-06-15,2017-04-01 00:00:00,final_action,15JUN97,F,19.794661190965094,F4
1,1995-06-01,2017-03-01 00:00:00,dates_for_filing,01JUN95,F,21.749486652977414,F1
2A,2015-11-22,2017-03-01 00:00:00,dates_for_filing,22NOV15,F,1.273100616016427,F2A
2B,1996-06-01,2017-03-01 00:00:00,dates_for_filing,01JUN96,F,20.747433264887064,F2B
3,1995-05-01,2017-03-01 00:00:00,dates_for_filing,01MAY95,F,21.83436002737851,F3
4,1997-12-01,2017-03-01 00:00:00,dates_for_filing,01DEC97,F,19.247091033538673,F4
1,1995-05-15,2017-03-01 00:00:00,final_action,15MAY95,F,21.796030116358658,F1
2A,2015-04-22,2017-03-01 00:00:00,final_action,22APR15,F,1.8590006844626967,F2A
2B,1995-11-22,2017-03-01 00:00:00,final_action,22NOV95,F,21.27310061601643,F2B
3,1994-12-22,2017-03-01 00:00:00,final_action,22DEC94,F,22.190280629705683,F3
4,1997-06-01,2017-03-01 00:00:00,final_action,01JUN97,F,19.748117727583846,F4
1,1995-06-01,2017-02-01 00:00:00,dates_for_filing,01JUN95,F,21.672826830937716,F1
2A,2015-11-22,2017-02-01 00:00:00,dates_for_filing,22NOV15,F,1.1964407939767283,F2A
2B,1996-06-01,2017-02-01 00:00:00,dates_for_filing,01JUN96,F,20.670773442847366,F2B
3,1995-05-01,2017-02-01 00:00:00,dates_for_filing,01MAY95,F,21.75770020533881,F3
4,1997-12-01,2017-02-01 00:00:00,dates_for_filing,01DEC97,F,19.170431211498972,F4
1,1995-05-08,2017-02-01 00:00:00,final_action,08MAY95,F,21.738535249828885,F1
2A,2015-04-01,2017-02-01 00:00:00,final_action,01APR15,F,1.839835728952772,F2A
2B,1995-11-08,2017-02-01 00:00:00,final_action,08NOV95,F,21.234770704996578,F2B
3,1994-12-15,2017-02-01 00:00:00,final_action,15DEC94,F,22.132785763175907,F3
4,1997-05-22,2017-02-01 00:00:00,final_action,22MAY97,F,19.698836413415467,F4
1,1995-06-01,2017-01-01 00:00:00,dates_for_filing,01JUN95,F,21.587953456536617,F1
2A,2015-11-22,2017-01-01 00:00:00,dates_for_filing,22NOV15,F,1.111567419575633,F2A
2B,1996-06-01,2017-01-01 00:00:00,dates_for_filing,01JUN96,F,20.58590006844627,F2B
3,1995-05-01,2017-01-01 00:00:00,dates_for_filing,01MAY95,F,21.672826830937716,F3
4,1997-12-01,2017-01-01 00:00:00,dates_for_filing,01DEC97,F,19.085557837097877,F4
1,1995-04-22,2017-01-01 00:00:00,final_action,22APR95,F,21.697467488021903,F1
2A,2015-03-08,2017-01-01 00:00:00,final_action,08MAR15,F,1.8206707734428473,F2A
2B,1995-10-15,2017-01-01 00:00:00,final_action,15OCT95,F,21.215605749486652,F2B
3,1994-12-15,2017-01-01 00:00:00,final_action,15DEC94,F,22.04791238877481,F3
4,1997-05-15,2017-01-01 00:00:00,final_action,15MAY97,F,19.633127994524298,F4
1,1995-06-01,2016-12-01 00:00:00,dates_for_filing,01JUN95,F,21.503080082135522,F1
2A,2015-11-22,2016-12-01 00:00:00,dates_for_filing,22NOV15,F,1.0266940451745379,F2A
2B,1996-06-01,2016-12-01 00:00:00,dates_for_filing,01JUN96,F,20.501026694045173,F2B
3,1995-05-01,2016-12-01 00:00:00,dates_for_filing,01MAY95,F,21.587953456536617,F3
4,1997-12-01,2016-12-01 00:00:00,dates_for_filing,01DEC97,F,19.000684462696782,F4
1,1995-04-15,2016-12-01 00:00:00,final_action,15APR95,F,21.631759069130734,F1
2A,2015-02-15,2016-12-01 00:00:00,final_action,15FEB15,F,1.7932922655715264,F2A
2B,1995-10-15,2016-12-01 00:00:00,final_action,15OCT95,F,21.130732375085557,F2B
3,1994-12-08,2016-12-01 00:00:00,final_action,08DEC94,F,21.982203969883642,F3
4,1997-05-15,2016-12-01 00:00:00,final_action,15MAY97,F,19.548254620123203,F4
1,1995-06-01,2016-11-01 00:00:00,dates_for_filing,01JUN95,F,21.420944558521562,F1
2A,2015-11-22,2016-11-01 00:00:00,dates_for_filing,22NOV15,F,0.944558521560575,F2A
2B,1996-06-01,2016-11-01 00:00:00,dates_for_filing,01JUN96,F,20.418891170431213,F2B
3,1995-05-01,2016-11-01 00:00:00,dates_for_filing,01MAY95,F,21.505817932922657,F3
4,1997-12-01,2016-11-01 00:00:00,dates_for_filing,01DEC97,F,18.91854893908282,F4
1,1995-04-08,2016-11-01 00:00:00,final_action,08APR95,F,21.568788501026695,F1
2A,2015-01-08,2016-11-01 00:00:00,final_action,08JAN15,F,1.8151950718685832,F2A
2B,1995-10-08,2016-11-01 00:00:00,final_action,08OCT95,F,21.06776180698152,F2B
3,1994-12-01,2016-11-01 00:00:00,final_action,01DEC94,F,21.919233401779604,F3
4,1997-05-08,2016-11-01 00:00:00,final_action,08MAY97,F,19.485284052019164,F4
1,1995-06-01,2016-10-01 00:00:00,dates_for_filing,01JUN95,F,21.336071184120467,F1
2A,2015-11-22,2016-10-01 00:00:00,dates_for_filing,22NOV15,F,0.8596851471594799,F2A
2B,1996-06-01,2016-10-01 00:00:00,dates_for_filing,01JUN96,F,20.334017796030118,F2B
3,1995-05-01,2016-10-01 00:00:00,dates_for_filing,01MAY95,F,21.420944558521562,F3
